country,article_name,revision_id,article_quality,population
Namibia,Nangolo Ithete,719408472,Stub,2482100
Namibia,Solomon Witbooi,719434480,Stub,2482100
Namibia,Willem Appollus,719595059,Stub,2482100
Namibia,Reggie Diergaardt,719824825,Stub,2482100
Namibia,Hadino Hishongwa,719949040,Stub,2482100
Namibia,Erastus Tjejamba,720139575,Stub,2482100
Namibia,Gottlob Mbaukua,720139591,Stub,2482100
Namibia,Ambrosius Haingura,721140900,Stub,2482100
Namibia,John Shaetonhodi,721902067,Stub,2482100
Namibia,Theofelus Eiseb,725653685,Stub,2482100
Namibia,Hilma Nicanor,725836779,Stub,2482100
Namibia,Johan de Waal,726241234,Start,2482100
Namibia,Leon Jooste,726241279,Stub,2482100
Namibia,Eben van Zijl,726241614,Stub,2482100
Namibia,Kalla Gertze,726549300,Start,2482100
Namibia,Festus Ueitele,726575925,Stub,2482100
Namibia,Moses Amweelo,726634885,Stub,2482100
Namibia,Paul Smit,726685653,Start,2482100
Namibia,Alpheus Muheua,726826653,Stub,2482100
Namibia,Tjekero Tweya,732970610,Stub,2482100
Namibia,Lawrence Sampofu,735098018,Stub,2482100
Namibia,Marten Kapewasha,736632076,Stub,2482100
Namibia,Mose Penaani Tjitendero,737894808,Stub,2482100
Namibia,Clemens Kashuupulwa,739326407,Stub,2482100
Namibia,Muesee Kazapua,742567576,Stub,2482100
Namibia,Jan de Wet,749312888,Start,2482100
Namibia,Auguste Xoagus,749384677,Stub,2482100
Namibia,Arnold Tjihuiko,749557521,Stub,2482100
Namibia,Hafeni Ndemula,750064392,Stub,2482100
Namibia,Billy Mwaningange,750168721,Stub,2482100
Namibia,Thimoteus Tjamuaha,750423258,Stub,2482100
Namibia,Ignatius Shixwameni,756962215,Stub,2482100
Namibia,Hansina Christiaan,757074156,Stub,2482100
Namibia,Elma Dienda,757074197,Stub,2482100
Namibia,Clara Gowases,757074271,Stub,2482100
Namibia,Petrina Haingura,757074308,Stub,2482100
Namibia,Agnes Kafula,757075026,Stub,2482100
Namibia,Rosa Kavara,757075263,Stub,2482100
Namibia,Ngohauvi Lydia Kavetu,757075306,Stub,2482100
Namibia,Agnes Limbo,757075328,Start,2482100
Namibia,Teopolina Mushelenga,757075486,Start,2482100
Namibia,Pashukeni Shoombe,757076190,Stub,2482100
Namibia,Katrina Hanse-Himarwa,757565608,Stub,2482100
Namibia,Henock Kankoshi,757916897,Stub,2482100
Namibia,Ida Hoffmann,758853149,Stub,2482100
Namibia,Sirkka Ausiku,763773708,Start,2482100
Namibia,Royal /Ui/o/oo,765635399,Stub,2482100
Namibia,Andrew Matjila,767169616,Stub,2482100
Namibia,Nathaniel Maxuilili,768127257,Stub,2482100
Namibia,Richard Kamwi,768705466,Start,2482100
Namibia,Joel Kaapanda,768706125,Start,2482100
Namibia,Rebecca Ndjoze-Ojo,768706805,Start,2482100
Namibia,Pohamba Shifeta,768706876,Start,2482100
Namibia,Uahekua Herunga,768707364,Stub,2482100
Namibia,Silvia Makgone,768707856,Stub,2482100
Namibia,Uilika Nambahu,768797762,Stub,2482100
Namibia,Pauline Dempers,768809413,Start,2482100
Namibia,Kovambo Nujoma,768878536,Start,2482100
Namibia,Penehupifo Pohamba,770535053,Start,2482100
Namibia,Hendrik Witbooi (politician),772596247,Start,2482100
Namibia,Ben Amathila,773039495,Start,2482100
Namibia,Heiko Lucks,773070957,Stub,2482100
Namibia,Netumbo Nandi-Ndaitwah,773073864,Start,2482100
Namibia,Erasmus Hendjala,773588389,Stub,2482100
Namibia,Cornelius Thuhageni Njoba,774841020,Stub,2482100
Namibia,Jurie Viljoen,777857622,Start,2482100
Namibia,Kandy Nehova,778252266,Stub,2482100
Namibia,Laura McLeod-Katjirua,779986740,Start,2482100
Namibia,Lempy Lucas,780240233,Start,2482100
Namibia,Jager Afrikaner,781797749,Start,2482100
Namibia,Jan Jonker Afrikaner,781797819,Stub,2482100
Namibia,Usutuaije Maamberua,782432741,Start,2482100
Namibia,Lucia Witbooi,782487405,Stub,2482100
Namibia,Philemon Moongo,782702063,Start,2482100
Namibia,Margaret Mensah-Williams,783424239,Start,2482100
Namibia,Marlene Mungunda,783659445,Stub,2482100
Namibia,Matheus Shikongo,783936425,Stub,2482100
Namibia,Hendrina Afrikaner,785009070,Stub,2482100
Namibia,Nickey Iyambo,785237742,C,2482100
Namibia,Willem Konjore,785239830,Stub,2482100
Namibia,Christian Afrikaner,785267613,Stub,2482100
Namibia,Manasse ǃNoreseb,787159099,GA,2482100
Namibia,Emil Appolus,787547117,Start,2482100
Namibia,Saara Kuugongelwa,787813373,Start,2482100
Namibia,Bernhardt Esau,787890930,Start,2482100
Namibia,John Pandeni,788618481,Start,2482100
Namibia,Loide Kasingo,788620617,Start,2482100
Namibia,Anton von Wietersheim,789457805,Start,2482100
Namibia,Emma Tuahepa,789936651,Stub,2482100
Namibia,Template:Namibian-politician-stub,789946235,Stub,2482100
Namibia,Asser Mbai,789979998,Stub,2482100
Namibia,Piet van der Walt,790732456,Stub,2482100
Namibia,Tom Alweendo,790926872,Stub,2482100
Namibia,Jeremia Nambinga,790971471,Stub,2482100
Namibia,Lucia Basson,791521544,Stub,2482100
Namibia,Monica Geingos,792295818,Stub,2482100
Namibia,Albert Kawana,792363345,Start,2482100
Namibia,Buddy Wentworth,792553915,Stub,2482100
Namibia,Bernadus Swartbooi,792730125,Stub,2482100
Namibia,Sophia Shaningwa,793644087,Stub,2482100
Namibia,Clemens Kapuuo,794649810,Start,2482100
Namibia,Joseph Obgeb Jimmy,797028914,Stub,2482100
Namibia,Andreas Shipanga,797218947,C,2482100
Namibia,Hermanus Beukes,797219044,Stub,2482100
Namibia,Elaine Trepper,797422099,Stub,2482100
Namibia,Anton Lubowski,797926029,Start,2482100
Namibia,John Ya-Otto,798445586,Stub,2482100
Namibia,Peya Mushelenga,798678085,Start,2482100
Namibia,Rosa Namises,798722629,C,2482100
Namibia,Mohammed Stuart,799023818,Stub,2482100
Namibia,David Namwandi,799202571,Start,2482100
Namibia,Dawid Boois,799283073,Start,2482100
Namibia,Nora Schimming-Chase,799298806,Stub,2482100
Namibia,Peter Naholo,799511171,Stub,2482100
Namibia,Monica Nashandi,799557543,C,2482100
Namibia,Sakaria Nashandi,799557683,Stub,2482100
Namibia,Penda Ya Ndakolo,799557832,Stub,2482100
Namibia,Wilfried Emvula,799559369,Stub,2482100
Namibia,Elia Kaiyamo,799560238,Start,2482100
Namibia,Marx Nekongo,799561144,Stub,2482100
Namibia,Priscilla Beukes,799566361,Stub,2482100
Namibia,Philemon Malima,799949216,Start,2482100
Namibia,Rosalia Nghidinwa,800002912,Start,2482100
Namibia,Rudolph Kamburona,800014905,Stub,2482100
Namibia,Samuel Mbambo,800067483,Start,2482100
Namibia,Brendan Simbwaye,800092405,Start,2482100
Namibia,First Lady of Namibia,800356701,Stub,2482100
Namibia,Doreen Sioka,800360997,Start,2482100
Namibia,Steve Bezuidenhout,800697620,Stub,2482100
Namibia,Erastus Uutoni,801845003,Start,2482100
Namibia,Pendukeni Iivula-Ithana,803055843,C,2482100
Namibia,Nehale Mpingana,803403039,Start,2482100
Namibia,John Mabuku,804447986,Stub,2482100
Namibia,Libertina Amathila,804939484,Start,2482100
Namibia,Frans Indongo,804964495,Start,2482100
Namibia,Eric Biwa,804964895,Stub,2482100
Namibia,Steve Mogotsi,805008003,Stub,2482100
Namibia,Clara Bohitile,805008074,Start,2482100
Namibia,Michael Goreseb,805053642,Stub,2482100
Namibia,Lydia Katjita,805054018,Start,2482100
Namibia,Asser Kuveri Kapere,805055267,Start,2482100
Namibia,Immanuel Ngatjizeko,805120872,Start,2482100
Namibia,Elijah Ngurare,805772941,Start,2482100
Namibia,Sacky Shanghala,805855320,Start,2482100
Namibia,Angelika Muharukua,805981237,Start,2482100
Namibia,Martin Andjaba,806653470,Stub,2482100
Namibia,Jonker Afrikaner,806995404,Start,2482100
Namibia,Kanuni (hompa),807120122,Start,2482100
Namibia,Gustaphine Tjombe,807168546,Stub,2482100
Nigeria,Template:Nigeria-politician-stub,391862819,Stub,181839400
Nigeria,Template:Nigeria-diplomat-stub,548342756,Stub,181839400
Nigeria,Template:Nigeria-activist-stub,563278068,Stub,181839400
Nigeria,Aliyu Ibrahim Gebi,639021339,Stub,181839400
Nigeria,Azeez Issa Adesiji,671511760,Stub,181839400
Nigeria,Salisu Buhari,677435096,Stub,181839400
Nigeria,Template:RiversState-politician-stub,683127263,Stub,181839400
Nigeria,Template:Abia State-politician-stub,683996491,Stub,181839400
Nigeria,Igwe Aja-Nwachukwu,691389889,Stub,181839400
Nigeria,Christopher Nwankwo,696479863,Stub,181839400
Nigeria,Henry Ajomale,704094181,Stub,181839400
Nigeria,Kolapo Ishola,704235837,Start,181839400
Nigeria,Philip O. Emafo,704719275,Stub,181839400
Nigeria,Gidado dan Laima,705586751,Start,181839400
Nigeria,Jolly Nyame,706146554,Stub,181839400
Nigeria,Michael Botmang,709667983,Start,181839400
Nigeria,Aliyu Musa,710281144,Stub,181839400
Nigeria,Suleiman Takuma,710317252,Start,181839400
Nigeria,Igwegbe Odum,710422165,Stub,181839400
Nigeria,Isaac Shaahu,710510120,Stub,181839400
Nigeria,Ahmed Musa (politician),710510264,Stub,181839400
Nigeria,John Kadiya,710510671,Stub,181839400
Nigeria,Mahmud Tukur,710518211,Stub,181839400
Nigeria,Dapo Sarumi,710533184,Stub,181839400
Nigeria,Abraham Imogie,710533207,Stub,181839400
Nigeria,Adelusi Adeluyi,710533503,Stub,181839400
Nigeria,Samuel Edem,710985648,Stub,181839400
Nigeria,Jacob Obande,711417189,Stub,181839400
Nigeria,Abba Habib,711545907,Stub,181839400
Nigeria,Ganiyu Dawodu,711978679,Stub,181839400
Nigeria,Wahab Goodluck,712081212,Stub,181839400
Nigeria,Eddie Mbadiwe,712155706,Stub,181839400
Nigeria,George Agbazika Innih,712289148,Start,181839400
Nigeria,Oluseyi Bajulaiye,712500159,Stub,181839400
Nigeria,Vincent Eze Ogbulafor,714196192,Stub,181839400
Nigeria,Joseph Tarka,715792629,Start,181839400
Nigeria,Peter Onu,716145017,Stub,181839400
Nigeria,Ayisha Osori,717055090,Start,181839400
Nigeria,Chukwuemeka Ujam,717185387,Stub,181839400
Nigeria,Mamuda Aliyu Shinkafi,717224947,Stub,181839400
Nigeria,Steven Lawani,717363689,Stub,181839400
Nigeria,John Ewerekumoh Yeri,717535392,Stub,181839400
Nigeria,Sani Ndanusa,717537537,Start,181839400
Nigeria,Musa Inuwa,717577322,Stub,181839400
Nigeria,Shehu Kangiwa,717579914,Start,181839400
Nigeria,Usman Faruk,717587144,Start,181839400
Nigeria,Mike Attah,717587540,Stub,181839400
Nigeria,Datti Abubakar,717588432,Stub,181839400
Nigeria,John Kpera,717589198,Start,181839400
Nigeria,Mustapha Ismail,717595920,Stub,181839400
Nigeria,Joe Kalu-Igboama,717595956,Stub,181839400
Nigeria,Tanko Zubairu,717597698,Stub,181839400
Nigeria,Sunday Tuoyo,717601015,Stub,181839400
Nigeria,Sunday Abiodun Olukoya,717602204,Stub,181839400
Nigeria,Tony Ene Asuquo,717628113,Stub,181839400
Nigeria,Chukwuemeka Chikelu,717711844,Start,181839400
Nigeria,Broderick Bozimo,717802214,Stub,181839400
Nigeria,Olu Agunloye,717872176,Stub,181839400
Nigeria,Saidu Barda,718146373,Start,181839400
Nigeria,Werinipre Seibarugo,718210388,Stub,181839400
Nigeria,Musa Usman,718225373,Stub,181839400
Nigeria,Omoniyi Caleb Olubolade,718461820,Start,181839400
Nigeria,Sefiu Adegbenga Kaka,719905993,Stub,181839400
Nigeria,Kingsley Esiso,720011103,Stub,181839400
Nigeria,Ikeje Asogwa,720083087,Start,181839400
Nigeria,Ignatius Olisemeka,720161941,Stub,181839400
Nigeria,Alhaji Hassan Dalhat,721581071,Stub,181839400
Nigeria,Maurice Ekpenyong,722438087,Stub,181839400
Nigeria,Joshua M. Lidani,722467684,Stub,181839400
Nigeria,Haliru Dantoro,722859616,Stub,181839400
Nigeria,Patrick Ekpotu,723745966,Stub,181839400
Nigeria,Saviour Friday Udoh,725060895,Stub,181839400
Nigeria,Ibrahim Dasuki Jalo-Waziri,725377530,Start,181839400
Nigeria,Stephen Oluwole Awokoya,725642924,Start,181839400
Nigeria,Yinka Durosinmi,725668970,Start,181839400
Nigeria,Mahmud Shinkafi,726805368,Stub,181839400
Nigeria,Muhammed K. Abubakar,726818559,Stub,181839400
Nigeria,Nduese Essien,726818744,Start,181839400
Nigeria,Oladapo Afolabi,727741721,Start,181839400
Nigeria,Lloyd Chukwuemeka,730632839,Stub,181839400
Nigeria,Jerry Needam,730842731,Stub,181839400
Nigeria,Ojo Maduekwe,731021539,Start,181839400
Nigeria,Clifford Ohiagu,731276297,Stub,181839400
Nigeria,Njoku Nnamdi,731276344,Stub,181839400
Nigeria,Iheanacho Obioma,731276359,Stub,181839400
Nigeria,Uchechukwu N. Maduako,731276379,Stub,181839400
Nigeria,Anthony Eze Enwereuzor,731276422,Stub,181839400
Nigeria,Macebuh Chinonyerem,731276452,Stub,181839400
Nigeria,Nwakanwa Chimaobi,731276490,Stub,181839400
Nigeria,Ameh Ebute,731276619,Stub,181839400
Nigeria,Tanimowo Ogunlesi,731579887,Stub,181839400
Nigeria,Raphael Nomiye,732432078,Start,181839400
Nigeria,Elizabeth Ativie,737060177,Start,181839400
Nigeria,Achike Udenwa,737673853,Stub,181839400
Nigeria,Michael O. Chinda,737771495,Stub,181839400
Nigeria,Martins Amaewhule,737781073,Stub,181839400
Nigeria,Frank Eke,737787109,Stub,181839400
Nigeria,Sarafa Tunji Ishola,739125240,Start,181839400
Nigeria,John Mark Inienger,739129789,Start,181839400
Nigeria,Adamu Waziri,739175973,Start,181839400
Nigeria,Abubakar Sadiq A. Mohammed,739176020,Stub,181839400
Nigeria,Aliyu Obaje,740306640,Stub,181839400
Nigeria,L. A. Fabunmi,740447269,Stub,181839400
Nigeria,Temi Ejoor,741172432,Stub,181839400
Nigeria,John Yakubu,742117154,Stub,181839400
Nigeria,Boniface S. Emerengwa,742243239,Stub,181839400
Nigeria,Abdullahi Balarabe Salame,742594594,Stub,181839400
Nigeria,Patrick Koshoni,742684693,Start,181839400
Nigeria,Samuel Ogeh,743083415,Stub,181839400
Nigeria,Tatari Ali,743190896,Start,181839400
Nigeria,Odigha Odigha,743856621,Stub,181839400
Nigeria,Aminu Safana,743862677,Stub,181839400
Nigeria,Mohammed Bello Adoke,744087654,Start,181839400
Nigeria,Samuel Bassey,744117777,Start,181839400
Nigeria,Oluyemi Adeniji,744916250,Start,181839400
Nigeria,Oseleye Ojuka,745439794,Stub,181839400
Nigeria,Edwin Ume-Ezeoke,745595238,Stub,181839400
Nigeria,Raymond Njoku,745786235,Start,181839400
Nigeria,Tunji Otegbeye,746273474,C,181839400
Nigeria,Aminu Bashir Wali,746438262,Start,181839400
Nigeria,Bashir Yuguda,746534137,Stub,181839400
Nigeria,Frank Ajobena,746565081,Stub,181839400
Nigeria,Yarima Ibrahim,746756722,Stub,181839400
Nigeria,Sylvester Ugoh,747244277,Stub,181839400
Nigeria,National Security Advisor (Nigeria),747988410,Stub,181839400
Nigeria,Louis Mbanefo,748101471,C,181839400
Nigeria,Olugbenga Ashiru,748515743,Stub,181839400
Nigeria,Nuhu Bamalli,748633284,Stub,181839400
Nigeria,"List of Governors of Northern Region, Nigeria",751053462,Stub,181839400
Nigeria,Adejoke Orelope-Adefulire,751780937,Stub,181839400
Nigeria,Remi Babalola,752461243,Start,181839400
Nigeria,Onaolapo Soleye,752630175,Stub,181839400
Nigeria,Dahiru Mohammed,753093526,Start,181839400
Nigeria,Dan Nwanyanwu,753193542,C,181839400
Nigeria,Sebastian Okechukwu Mezu,753200315,Start,181839400
Nigeria,James Shaibu Barka,753201175,Start,181839400
Nigeria,Danburam Abubakar Nuhu,753215523,Start,181839400
Nigeria,Tanko Yakasai,753870254,Stub,181839400
Nigeria,Ayo Fasanmi,755225924,Start,181839400
Nigeria,Timothy Shelpidi,755597113,Start,181839400
Nigeria,Feyisetan Fayose,756222460,Stub,181839400
Nigeria,Eme Okoro,756322600,Stub,181839400
Nigeria,Chukwuemeka Ngozichineke Wogu,756392289,Start,181839400
Nigeria,Sadiya Umar Farouq,756592132,Start,181839400
Nigeria,Ibrahim Bunu,756731872,Start,181839400
Nigeria,Mojisola Adekunle-Obasanjo,756827056,Stub,181839400
Nigeria,Yetunde Onanuga,756833464,Stub,181839400
Nigeria,Musa Mohammed Sada,757006942,Stub,181839400
Nigeria,Ebun Oyagbola,757336511,Start,181839400
Nigeria,Tejumade Alakija,757338458,Stub,181839400
Nigeria,Gbolahan Olusegun Yishawu,757463566,Stub,181839400
Nigeria,Chinwe Obaji,757540500,Start,181839400
Nigeria,Fidelis Makka,757551494,Start,181839400
Nigeria,Fidelia Njeze,757562345,Start,181839400
Nigeria,Helen Esuene,757563136,Start,181839400
Nigeria,Manuela George-Izunwa,757613940,C,181839400
Nigeria,Ruqayyah Ahmed Rufa'i,757616922,Start,181839400
Nigeria,Clever Ikisikpo,757765871,Start,181839400
Nigeria,Samuel Adesina,757792473,Stub,181839400
Nigeria,Wilberforce Juta,757814345,Start,181839400
Nigeria,Mohammed Lawal,758372520,Start,181839400
Nigeria,Labaran Maku,758525626,Start,181839400
Nigeria,Nkechi Ikpeazu,758541021,Start,181839400
Nigeria,Mamman Kontagora,759171415,Start,181839400
Nigeria,Lamidi Adedibu,759508235,Start,181839400
Nigeria,Sarah Jibril,759698330,C,181839400
Nigeria,Ahmad Babba Kaita,760030043,Stub,181839400
Nigeria,Leo Segun Ajiborisha,760064451,Start,181839400
Nigeria,Deputy President of the Nigerian Senate,760126403,Stub,181839400
Nigeria,Walter Feghabo,760163064,Stub,181839400
Nigeria,Akanbi Oniyangi,760390131,Stub,181839400
Nigeria,Willie Obiano,760603745,Start,181839400
Nigeria,Chukwuebuka Anisiobi,761658964,Stub,181839400
Nigeria,Mohammed Kumalia,762063203,Stub,181839400
Nigeria,Gaius Obaseki,762106197,Start,181839400
Nigeria,Abd al-Qadir (Sokoto),762195257,Stub,181839400
Nigeria,Olugbenga Onaolapo Obadara,762379856,Stub,181839400
Nigeria,Ahmed Aboki Abdullahi,762496894,Stub,181839400
Nigeria,Friday Osanebi,762732359,Start,181839400
Nigeria,Abdulkadir Kure,763271950,Stub,181839400
Nigeria,Kande Balarabe,763593394,Stub,181839400
Nigeria,Richard Okonye,763681992,Start,181839400
Nigeria,Sabo Bakin Zuwo,763697656,Start,181839400
Nigeria,Mamman Shata,763883697,Start,181839400
Nigeria,Felix Hyatt,763999983,Stub,181839400
Nigeria,Zacheus Chukwukaelo Obi,764970868,Stub,181839400
Nigeria,Michael Opeyemi Bamidele,765023792,Start,181839400
Nigeria,Akachukwu Sullivan Nwankpo,765041723,C,181839400
Nigeria,Lekan Salami,765049939,Start,181839400
Nigeria,Moses Da Rocha,765260051,Start,181839400
Nigeria,Oluwaseyi Makinde,765263822,C,181839400
Nigeria,Yusuf Musa Nagogo,765273612,Start,181839400
Nigeria,Saidu Samaila Sambawa,765320219,C,181839400
Nigeria,Segun Abraham,765563643,Start,181839400
Nigeria,Bukar Shaib,766493465,Stub,181839400
Nigeria,Alhaji Yahaya Madawaki,766945320,Start,181839400
Nigeria,Gabriel Suswam,767628905,Start,181839400
Nigeria,Sir Jude Ejiogu,768045378,Stub,181839400
Nigeria,Sheikh Ahmed Abdullah,768212416,Start,181839400
Nigeria,Samson Omeruah,768292967,Start,181839400
Nigeria,Dabo Aliyu,768440728,Stub,181839400
Nigeria,Ibrahim Kazaure,768484304,Stub,181839400
Nigeria,Josaiah Ndubuisi Wachuku,768489794,Stub,181839400
Nigeria,Bassey Asuquo,768587573,Stub,181839400
Nigeria,Michael Otedola,768611476,Start,181839400
Nigeria,Clem Ohameze,768747977,Start,181839400
Nigeria,Hadiza Bala Usman,769343495,Start,181839400
Nigeria,Abubakar Malami,769900146,Start,181839400
Nigeria,Ifeanyi Ugwuanyi,770052156,Start,181839400
Nigeria,Steve Ayorinde,770262490,Start,181839400
Nigeria,Richard Akinjide,770262534,Start,181839400
Nigeria,Sirika Hadi,771454540,Start,181839400
Nigeria,Ahmed Idris,771500609,Stub,181839400
Nigeria,Grace Ekpiwhre,771833733,Start,181839400
Nigeria,Victor Akande,772191879,Stub,181839400
Nigeria,Eziuche Ubani,772363251,Start,181839400
Nigeria,Isyaku Ibrahim,772366075,Start,181839400
Nigeria,Rilwanu Lukman,772635428,GA,181839400
Nigeria,Edmund Daukoru,772635472,Start,181839400
Nigeria,Augustus Aikhomu,772962322,Start,181839400
Nigeria,Felix A. Obuah,773417427,Start,181839400
Nigeria,Mike Akhigbe,773596602,Start,181839400
Nigeria,Omotayo Oduntan,773766121,Stub,181839400
Nigeria,Amal Pepple,773923186,Start,181839400
Nigeria,Haliru Zakari Jikantoro,774077595,Stub,181839400
Nigeria,Virginia Etiaba,774143828,Start,181839400
Nigeria,John Nnia Nwodo,774178817,Start,181839400
Nigeria,Samuel Ikon,774250291,Start,181839400
Nigeria,Ishaya Mark Aku,774378994,Start,181839400
Nigeria,Ibrahim Gusau,774470803,Stub,181839400
Nigeria,Idris Waziri,774519887,Stub,181839400
Nigeria,Stephen Oru,774657494,Start,181839400
Nigeria,Donald Duke,775247499,Start,181839400
Nigeria,Magaji Muhammed,775487584,Start,181839400
Nigeria,Henry Okon Archibong,775705253,Stub,181839400
Nigeria,Janet Nwadiogo Mokelu,776130152,Start,181839400
Nigeria,Philip Shaibu,776318059,Start,181839400
Nigeria,Jereton Mariere,776503248,Start,181839400
Nigeria,Reynolds Bekinbo Dagogo-Jack,776690769,C,181839400
Nigeria,Mudasiru Oyetunde Hussein,776822971,Start,181839400
Nigeria,List of ambassadors of Nigeria,776971035,Stub,181839400
Nigeria,John Okechukwuemeka,777156398,Start,181839400
Nigeria,Joy Ogwu,777639961,Start,181839400
Nigeria,Stephen Akiga,777804573,Start,181839400
Nigeria,Adedeji Adeleke,777928073,Stub,181839400
Nigeria,Isa Yuguda,778076626,Start,181839400
Nigeria,Kashim Ibrahim-Imam,778399850,Start,181839400
Nigeria,Kayode Otitoju,778492762,Start,181839400
Nigeria,Kema Chikwe,778591078,Start,181839400
Nigeria,Olusegun Olutoyin Aganga,779173965,C,181839400
Nigeria,Rita Akpan,779397776,Start,181839400
Nigeria,Aishat Ismail,779397867,Start,181839400
Nigeria,Maryam Ciroma,779397948,Start,181839400
Nigeria,Saudatu Bungudu,779398071,Stub,181839400
Nigeria,Jerry Gana,779398200,Start,181839400
Nigeria,Salamatu Hussaini Suleiman,779398347,Start,181839400
Nigeria,Josephine Anenih,779398522,Start,181839400
Nigeria,Khairat Abdulrazaq-Gwadabe,779398761,Start,181839400
Nigeria,Patricia Akwashiki,779399917,Start,181839400
Nigeria,Iyabo Anisulowo,779400398,Start,181839400
Nigeria,Kofoworola Bucknor,779408691,Stub,181839400
Nigeria,Mbonu Ojike,779424593,C,181839400
Nigeria,Badaru Abubakar,779439478,Start,181839400
Nigeria,Abubakar Mohammed,779487320,Stub,181839400
Nigeria,Adamu Garba Talba,779487343,Start,181839400
Nigeria,Ahmed Muhammad Maccido,779487453,Stub,181839400
Nigeria,Akinlabi Olasunkanmi,779487474,Start,181839400
Nigeria,Andrew Babalola,779487494,Stub,181839400
Nigeria,Audu Idris Umar,779487581,Start,181839400
Nigeria,Baba Tela,779487593,Stub,181839400
Nigeria,Ben-Collins Ndu,779487623,Start,181839400
